user_date,deletions,additions
Fabian Jakobs (2011-10-01T13:37:23Z),0,0
Fabian Jakobs (2011-10-01T13:39:45Z),0,75989
Fabian Jakobs (2011-10-01T13:37:23Z),0,0
Fabian Jakobs (2011-10-01T13:39:45Z),0,75989
Fabian Jakobs (2011-10-01T13:40:18Z),0,77
Fabian Jakobs (2011-10-01T13:43:05Z),0,75989
Fabian Jakobs (2011-10-01T13:52:46Z),1,11
