user_date,deletions,additions
Fabian Jakobs (2012-11-27T10:21:05Z),0,18
Fabian Jakobs (2012-11-27T10:36:30Z),17,1292
Fabian Jakobs (2012-11-28T08:56:26Z),134,169
Fabian Jakobs (2012-11-28T09:18:25Z),4,226
Fabian Jakobs (2012-11-28T09:57:19Z),5,20
Fabian Jakobs (2012-11-28T11:37:36Z),523,538
Fabian Jakobs (2012-11-28T13:20:28Z),61,3
Fabian Jakobs (2012-11-28T13:27:56Z),102,6
Fabian Jakobs (2012-11-28T17:11:14Z),0,117
