user_date,deletions,additions
Chris Wanstrath (2009-08-26T01:31:17Z),0,71
Chris Wanstrath (2009-08-26T01:37:04Z),5,7
Chris Wanstrath (2009-08-26T01:38:00Z),0,2
Chris Wanstrath (2009-08-26T01:40:45Z),1,3
Chris Wanstrath (2009-08-26T02:13:00Z),0,5
